,New York,Los Angeles,Chicago,Houston,Phoenix,Philadelphia,San Francisco,Boston,Seattle,Atlanta,Dallas,Denver,Miami,Washington DC,Toronto,Montreal,Vancouver,Mexico City,Guadalajara,Monterrey,Havana,Sao Paulo,Rio de Janeiro,Brasilia,Buenos Aires,Lima,Bogota,Medellin,Santiago,Caracas,Quito,Montevideo,London,Paris,Berlin,Madrid,Barcelona,Rome,Milan,Amsterdam,Brussels,Vienna,Munich,Zurich,Prague,Warsaw,Budapest,Bucharest,Athens,Stockholm,Copenhagen,Dublin,Lisbon,Kyiv,Moscow,St Petersburg,Istanbul,Ankara,Cairo,Tehran,Baghdad,Riyadh,Jeddah,Dubai,Abu Dhabi,Doha,Amman,Beirut,Jerusalem,Tel Aviv,Casablanca,Algiers,Tunis,Lagos,Kinshasa,Johannesburg,Cape Town,Nairobi,Addis Ababa,Dar es Salaam,Accra,Abidjan,Dakar,Luanda,Khartoum,Mumbai,Delhi,Kolkata,Chennai,Bangalore,Hyderabad,Karachi,Lahore,Islamabad,Dhaka,Colombo,Kathmandu,Tokyo,Osaka,Seoul,Beijing,Shanghai,Guangzhou,Shenzhen,Chengdu,Wuhan,Chongqing,Tianjin,Hong Kong,Taipei,Jakarta,Manila,Bangkok,Singapore,Kuala Lumpur,Ho Chi Minh City,Hanoi,Yangon,Phnom Penh,Sydney,Melbourne,Brisbane,Perth,Auckland
Ankara,0.8761113040147026,0.8874949967676077,0.8100525790692875,0.818425940005807,0.9114873271466157,0.8610864378194576,0.8457220329578001,0.8818931458132921,0.7944842331293782,0.7322536663781862,0.8556971183086597,0.8418827151044724,0.8792616747493787,0.75390263092202,0.8678476328321061,0.8571810990607749,0.8393934185369842,0.942632146424961,0.7978309088265811,0.8500994972309639,0.6808951054608737,0.805847719960511,0.8074864311509634,0.6443921283938122,0.6940840216261537,0.873719486513705,0.7215491746360845,0.8373632357397932,0.9282725653556355,0.6627738784980697,0.7539208962845483,0.7279187772368834,0.7908469039808073,0.681279513279061,0.6598402765302493,0.6604313657546519,0.7001625526894155,0.6852640288337755,0.7125525182094377,0.7281173844226737,0.427265425823505,0.611785239288726,0.6618690554113109,0.7776621915167303,0.6236078986997078,0.5719422919587986,0.5601077848632543,0.48044499538029994,0.5997312684774991,0.6610780124143507,0.6577909014089016,0.7855487559543056,0.6754387473566366,0.5196363075820853,0.4667028305736598,0.6475085865304788,0.3038693504156025,0.0,0.5765113175601868,0.4336352735671778,0.5287016815704066,0.5278719072741148,0.6513194188166773,0.7254563550491802,0.6875970848999255,0.6776524509445389,0.4865486855927861,0.5534737802345409,0.5862424502368426,0.5347168210243474,0.7567647071778596,0.628023190157758,0.6544195783525728,0.7901092942183698,0.6154019584181752,0.7834973030841441,0.7533704453805274,0.7121795240152533,0.5828172613857259,0.6232347339430665,0.6605281543424688,0.7434813173957129,0.695720649352358,0.6093821115608637,0.5418386757943955,0.8056020385467446,0.7066274013229991,0.782752289557039,0.8072176829115711,0.8339473022340567,0.7626030650874944,0.6800897096853111,0.6237779602537932,0.5020884140080417,0.5840891125806583,0.6843734999465771,0.7164827324003287,0.7129236479648502,0.7637295009202826,0.6319418785545065,0.5667493741480869,0.7110556334940523,0.7115863719561513,0.7422410235490865,0.7271263523478353,0.7173372795000204,0.7631056462867456,0.7237255043890948,0.8117751868561125,0.6784571484920129,0.5761932257878533,0.7292084647207124,0.6920019318698698,0.7838862132609994,0.676582986782241,0.8318438286734742,0.5994047077362705,0.7067197246411199,0.6961859116787498,0.8106651225795471,0.812153848537022,0.805424850173373,0.8190442127491054,0.7888263159067248
Cairo,0.7168740018925429,0.7844931055179665,0.6691730697767861,0.7529074920895102,0.8710880870555,0.7842286533924291,0.7606605303679241,0.8532050733127838,0.8362993645332449,0.6991595860328452,0.7798408493171876,0.8213641965109175,0.7657883125462286,0.6758957537260488,0.7224970684466983,0.7303171107953399,0.8836046024850743,0.7919534268242079,0.8367111713175905,0.7684332808969286,0.5711492928152513,0.6632667333059474,0.6949917731101587,0.6230093168994745,0.6285407979588543,0.7089071355399479,0.733590059181001,0.833328274013462,0.786366328867315,0.5909439191205665,0.6784697414956286,0.7010913395123076,0.6373714758711264,0.5190488701449116,0.6222114440522482,0.6525637850959285,0.7298731599813828,0.5036771657837835,0.607217540909033,0.6615099209935487,0.6390450796497946,0.574644478949256,0.7078396148172339,0.7355857770122659,0.6099077446752066,0.5929273885641297,0.6299054784448397,0.6160632889740156,0.5733706399472355,0.651901974998846,0.6631774737751799,0.7624160355086362,0.7231280937779304,0.6658553532395799,0.6147897517135898,0.6904388725328172,0.5551344901697254,0.5765113175601868,0.0,0.5102461838646856,0.48263854607161727,0.4402698750255497,0.456731893197566,0.6118466868922315,0.5930304708378871,0.5887662118655512,0.38046426385050125,0.33996236774908717,0.5088195882958264,0.5067411619131921,0.5471026220526902,0.45529349884780135,0.28396829461867035,0.7554313390516145,0.5895489811247557,0.5724397232050062,0.581481764359297,0.5360839300703091,0.4377581753727132,0.5896079461052252,0.603611029325607,0.557964506069824,0.5983197024724498,0.6938149699484681,0.4371885360651381,0.7131291140782698,0.7146771904186807,0.7109724132347982,0.7503982881487454,0.7552088968552771,0.6868577384553809,0.6128230651209778,0.6877808159258294,0.6270963846378548,0.6023499448440051,0.6970435295268709,0.6562202383096734,0.6711321012233917,0.7328413841937788,0.6229711984773944,0.6350024819484502,0.6642188216835556,0.68195795194903,0.7680125955638853,0.6874802330576106,0.7764334838834775,0.7444778736427975,0.7242931872953702,0.7768485613532596,0.7366216519173399,0.6259837443205784,0.7315678410491453,0.5640655646756959,0.8388953003817332,0.6781431389887647,0.75188926741043,0.707427004518768,0.5900395829452034,0.6860882065179401,0.6972906076613814,0.7488188986144738,0.7649549283028901,0.7780570324020756,0.7662021370486871
Tehran,0.8043636028050759,0.8255145725731792,0.8224541121954674,0.804028006609883,0.8477918135516491,0.9046251299797783,0.8394213742406285,0.7991719457588026,0.7858492166311973,0.8742275657823423,0.7987465570658491,0.8268539466241944,0.7736534471869625,0.8402858745921027,0.7448158129276955,0.776575273307869,0.7894581031114276,0.8613973732174619,0.7929658134020371,0.7808938700532194,0.5761714680591343,0.7355279630558899,0.7294695732393273,0.6522143391162145,0.6173450554703823,0.8863217518378683,0.6746614338314569,0.7871173839659763,0.8946763887291318,0.5216116564861908,0.6872724868186608,0.7410111996739164,0.747122383988404,0.6598159220301503,0.6807787140522958,0.7175142624633019,0.7215830253389351,0.7688591870834447,0.7596846757468412,0.8335197132016503,0.6816607654238291,0.5396854204026988,0.756079391833367,0.771159355099701,0.669173465468168,0.6682738991689868,0.7061671796409246,0.6496608541769862,0.7484699701547672,0.7521642885559303,0.7140735878494034,0.7814676271453957,0.7694781332715931,0.5868563779581613,0.45414255329063724,0.6967827598997612,0.5614217705200089,0.4336352735671778,0.5102461838646856,0.0,0.49554578107402336,0.4672916830080128,0.6049515679717136,0.6734920103998039,0.6385224073147292,0.6244924092872688,0.6003060620709899,0.4804623047747406,0.5680488730290252,0.5784888516955728,0.8117739231307495,0.6430239266183098,0.6312683302905068,0.788201132988776,0.6331232457644049,0.7475129449844922,0.7509770719371995,0.7349964141254601,0.6035137349495565,0.7228394906379279,0.7448180634845282,0.6667943733758246,0.7075509304831227,0.7483458833067618,0.4873363882472319,0.7130893746506225,0.6403702342509183,0.7221751883958147,0.7875519122779504,0.7518345822503412,0.7072436091107761,0.6149301764846642,0.6268479457028069,0.4428222613540125,0.6012291158574421,0.7539682171195299,0.7070081160874,0.6774272834268433,0.8070318940340568,0.5540420241727335,0.5536050650468768,0.7316285108466476,0.7613845188302979,0.7884850805981927,0.6863462243557832,0.696206484396287,0.7458706140916582,0.7836097607621664,0.8482330049169253,0.681149425997183,0.682531451992747,0.7952432452224791,0.735283542900824,0.8436557716653669,0.7421409945605362,0.8058512539677118,0.6285887982666449,0.6499693316452334,0.7186765793108825,0.7732569841170416,0.7731335635322901,0.8112310249860024,0.7619503311374443,0.7333056943876832
Baghdad,0.7908692881889312,0.8156791442463942,0.8001758413509725,0.7554388152020128,0.8183092072528698,0.7669131170362857,0.8321452480420304,0.7850049010072286,0.8167299158149078,0.7659218378698325,0.7039318054016845,0.7438979398380274,0.7598337784853398,0.7427419358337779,0.8138087219934418,0.8622521020681131,0.8859811741045066,0.8461087091806536,0.7416878353290806,0.6702238497273059,0.6254584537245444,0.7326526548378434,0.7380497910058081,0.6666527406200123,0.7279930307567337,0.7497533608779486,0.6629385550500928,0.7156110325057594,0.8118013351025479,0.5855557384194418,0.7080669503439299,0.7771556988793369,0.6976456817874026,0.7490168262200099,0.735606564494153,0.7301367585926462,0.7884657610535072,0.7016812782558222,0.7989795791560744,0.8488458165285749,0.6936796094925048,0.6918720020693696,0.7248775695951015,0.8513999319455399,0.7208437045702614,0.6712715595342835,0.6463344053465063,0.659433151103385,0.6889871109070269,0.7577299702630486,0.7483854219937398,0.6855872503230778,0.8216048875035723,0.6954039866099501,0.6686413685467554,0.8017909611539532,0.5931497880069547,0.5287016815704066,0.48263854607161727,0.49554578107402336,0.0,0.4269427231858478,0.6340553689247685,0.7373246972395147,0.656187384315029,0.6701992706520041,0.40635848414309905,0.387544160794868,0.5680998558865725,0.630395607380814,0.7720105279994348,0.5536731002268256,0.5903256693217144,0.7683790842128007,0.5437571371897576,0.7301186340836766,0.792117154157249,0.6373358124789026,0.6001892595498006,0.6938010126838421,0.729407233167797,0.5457139194074777,0.7982210801594952,0.7045094185906287,0.5233775784097983,0.7808064766400913,0.7238781239521362,0.7469785597781158,0.7984595158485592,0.7508577633060556,0.7421042298528803,0.6163209666876126,0.6122326944829053,0.5581256858426091,0.621855960180665,0.7107878091565236,0.6666165029429894,0.6645561756458221,0.7610973389487454,0.624098475907555,0.6664714566378455,0.7565115237670507,0.7150876414669006,0.7678581230461683,0.6719304129539609,0.8153556030770528,0.7210952674847193,0.7791964464522843,0.8637210583524217,0.8009888352289328,0.6425237019168575,0.6529787384803079,0.6242528596545462,0.9127835087207135,0.7540803925763483,0.6118516643233118,0.5912547024589452,0.546345142136796,0.6554736840609456,0.7256607079360584,0.7638823875931781,0.7526129657856303,0.8353890436353846,0.8152793533225359
Riyadh,0.7606326028577585,0.7830677116782127,0.8186472630671403,0.7641195168063646,0.8859497821142027,0.806731393093855,0.7819607942331208,0.7829004037058623,0.7936180478041382,0.7620374548335952,0.7084898680201914,0.7450362656296456,0.8192408449943004,0.6959037846743256,0.7626537418510312,0.7834176740550897,0.8603535659860939,0.7948394815779168,0.7018834143972916,0.6597099259499866,0.6592848708749144,0.6367827819387379,0.6875058008747875,0.6410221710275242,0.6285692385920782,0.7877230643535851,0.6555744490732571,0.8086049175703698,0.7806518729549481,0.5389967347367551,0.6625944414565206,0.7801620667253123,0.6322565598270895,0.6095838126613861,0.75444115642607,0.6104155108289046,0.7127726764677054,0.7722762732313617,0.793814214615858,0.7381957652893723,0.6574577779143538,0.6132447777325205,0.682532423324911,0.8095774556891138,0.7309734902932303,0.7958683093314043,0.7035064740334889,0.665554226300572,0.7876314680653623,0.6520633903670365,0.6978370566355603,0.8291002771879866,0.8211186414905364,0.7362408279874113,0.6111252662411242,0.6880477588514128,0.5075020667829249,0.5278719072741148,0.4402698750255497,0.4672916830080128,0.4269427231858478,0.0,0.25086607615509593,0.4696810666937361,0.39566569051731026,0.4904518034931259,0.32372932748145866,0.4616891955512894,0.6131300492689897,0.6012362210654434,0.5760020605502885,0.519929095256414,0.5196582690163873,0.6814197042723651,0.669510877309015,0.6695211762206319,0.7193093973738038,0.6057224630296321,0.5425599213555063,0.6157878930167573,0.6313938360943393,0.649237837122439,0.6493362057288781,0.6420473457413068,0.4797491243760603,0.5876204778241912,0.6291874363710843,0.6572104202558938,0.7000178997628462,0.6283051173105223,0.5941598930821523,0.5208450839244322,0.5219165586066796,0.4406260008009072,0.5438650582330025,0.6588098389061737,0.5827007481035577,0.6400076853995234,0.7103476026144737,0.6321375276131058,0.6095742424706788,0.5970790895871095,0.5856091561847161,0.6650514847846323,0.611850918599826,0.7091178751617684,0.6296647934037816,0.6770546620022111,0.6661548971340958,0.6412726883807838,0.5238323216239966,0.5776690866381394,0.5610545439775727,0.6639117848496611,0.5055170052028874,0.7446825054845169,0.590138482332693,0.6757284990440292,0.6213229806019709,0.7288897843289033,0.7224353770577507,0.7946188652879231,0.7515097281824281,0.7167385807328734
Jeddah,0.7753071607649626,0.7269213777988994,0.80045618621914,0.740397909885544,0.8936748016975427,0.845732800475012,0.7735840459216825,0.8275920123087344,0.7958439457880658,0.7728944516014333,0.7270231226700076,0.792247999179484,0.7865443932625948,0.7872620267019761,0.7641974209464573,0.773348100659434,0.8243618659270741,0.8055828049215138,0.7202406961650449,0.7132308625291416,0.7315543857234247,0.6695385187169456,0.7153159554497434,0.7534416180302655,0.6799028243378059,0.8517806957914356,0.7811216710230011,0.8493973566672246,0.8312613717953805,0.6612437775789006,0.7182073334245833,0.7916044341524913,0.6599006784095318,0.6535832836267126,0.806346786146874,0.6693803057777408,0.700671457067573,0.734256909459149,0.7095547026593287,0.6721573375973581,0.7545636067542361,0.6714712806224277,0.7350595759615958,0.7625708101884845,0.8064176715110984,0.8605042953866422,0.732220494368753,0.6853019733241072,0.8017122916304784,0.700202296334668,0.7605836404849745,0.8677919563463279,0.8404938920900474,0.6975291051912315,0.74301770679095,0.6402197198898146,0.5129072799515257,0.6513194188166773,0.456731893197566,0.6049515679717136,0.6340553689247685,0.25086607615509593,0.0,0.4292263174797749,0.38914278995895346,0.4864397318636705,0.397111477700116,0.5171617962043721,0.6937813260109025,0.6581652243431102,0.5816272334006659,0.55310311490278,0.5349784641656476,0.5719704120267497,0.7441625813153778,0.6647776295973609,0.630037295017923,0.6013235368103542,0.5740903108018687,0.5455961051221494,0.5503433377586707,0.6426442142829206,0.6109818312225526,0.6195269136198801,0.6015635067868521,0.5786149309858268,0.6466570913394443,0.5967422430283523,0.6104329987524126,0.6327324438477612,0.5346236387756831,0.4374835209238167,0.4969375400493884,0.5609869233632723,0.5075101400841888,0.6636740270563688,0.6143613175268183,0.7201886346390916,0.6418135988516156,0.7071462877848649,0.7397386448636394,0.6176243694602472,0.5460295536576811,0.6281164316518297,0.632181701322944,0.6620914268697302,0.6048076060342613,0.5849583667967391,0.7089305809983383,0.6974117237747728,0.5634997901509807,0.5911109915307222,0.6076208312357929,0.6566528783429174,0.4718754971876672,0.7812983771678041,0.6407618735023457,0.6819732539409644,0.6518381588811468,0.7144417858280696,0.7286595713145678,0.715315679881803,0.7195687203939181,0.6589247977680848
Dubai,0.7052321223220646,0.7664227886441126,0.7995380020697884,0.7834441165593022,0.817546205414889,0.8450390773012283,0.8082151785795137,0.8035764519184928,0.8939644434375184,0.79125213231965,0.8067002414633287,0.8001177765854922,0.7045536053949084,0.8077224569329758,0.7510843747704776,0.7809134789910772,0.8274568253899698,0.7336678131944305,0.808601139739681,0.7536517920006992,0.8115757115009644,0.7401158669015817,0.7562469545288614,0.8254350088587739,0.7255766124215235,0.9070623779900684,0.7728907852247371,0.8478259913389163,0.8872645832189953,0.6964246764687301,0.7896987922604684,0.8300702916474924,0.6229333336983535,0.6840694423928808,0.7609429071394043,0.666163882434045,0.7444080827283905,0.7632608268577326,0.7647381677933882,0.7054265190680393,0.7488534922441668,0.6871713815407698,0.7348042500166523,0.657445287955418,0.7238891257186808,0.8310783110372798,0.702555546014791,0.722948658177223,0.7417889528205968,0.6143256585438641,0.7465602156681546,0.7506345500280669,0.8498852712752157,0.7607648642797923,0.6784932448473477,0.6874582692787066,0.571099622076363,0.7254563550491802,0.6118466868922315,0.6734920103998039,0.7373246972395147,0.4696810666937361,0.4292263174797749,0.0,0.21210296558346198,0.43043551448845896,0.5214889073846866,0.6147901725263328,0.7844940687270292,0.6918972671459424,0.6507809967316602,0.7617678872030694,0.6634870957900271,0.7303345341117552,0.8762844385585937,0.6521574396723275,0.6552580115590934,0.6855568449824877,0.7017605301377112,0.7048257760712763,0.726708151882137,0.7718748902592769,0.7306987141447957,0.7912978314180106,0.6812789375710179,0.5699274815341964,0.6557863837855782,0.647341245765424,0.6166786034130887,0.6082013056862625,0.5682735951751922,0.5614535564983791,0.6462759306875296,0.6692331180496195,0.6314533843524348,0.6736883953033572,0.6954721507846003,0.7298336296387677,0.7241435485255111,0.7195842724458156,0.7174908483725134,0.5768226514139085,0.6545134585357315,0.6560616431271596,0.7425338005192139,0.7598722279410142,0.7930369036411757,0.7088003616500068,0.5757984691322474,0.7341604454046735,0.6787086100989896,0.7211351514891542,0.6371568780492066,0.5068582705175209,0.5150410113541741,0.8443161838666458,0.7912343828124241,0.8243025016084592,0.7648667120684974,0.6692087873751819,0.6286019561133955,0.7067368729270209,0.6865958025083949,0.6415678320891324
Abu Dhabi,0.7071079226104643,0.7730859599962115,0.8414382920568115,0.7453804628704965,0.8409044056624037,0.8132581703539111,0.8066837831727224,0.7971783393019585,0.8716890874190606,0.8324782078965998,0.7620261792106362,0.7806130828925422,0.7408709965698259,0.7862984772399437,0.7915301654712408,0.7796068462062382,0.8626526636796881,0.716811876749706,0.7378324170689576,0.7060103871912197,0.7995758381083691,0.6489386933716534,0.7103967797877737,0.7217545860250527,0.6963144263836126,0.8577391173685931,0.7891485750020074,0.8348537317827124,0.8614885737129326,0.6285755897816503,0.7275237042392737,0.7960143897874229,0.6370651072161457,0.6776575881543168,0.7622006561494221,0.6589406528912861,0.6726732150837657,0.7551437800113201,0.7568771926921498,0.7392028889326341,0.7470159408030732,0.6732249386550536,0.7379024517992128,0.7041880415323878,0.7466985241780897,0.8199112058758398,0.6407381488287365,0.6696716539065761,0.7692653981829908,0.6674580266462513,0.7210588460638878,0.7758066635711951,0.8283830277238993,0.7341359838002497,0.7110400899365049,0.6847851362167063,0.5421245448125704,0.6875970848999255,0.5930304708378871,0.6385224073147292,0.656187384315029,0.39566569051731026,0.38914278995895346,0.21210296558346198,0.0,0.4751818068501399,0.4775623053159824,0.5963451401675396,0.7671673622901798,0.6880040340028597,0.7229699414964512,0.7231271463145016,0.5917112237200822,0.7156364742009749,0.8123370331124883,0.6912234592886701,0.6881320552687433,0.6801512320826888,0.6615933415358624,0.6668876070058617,0.7134961905551123,0.7338117605855758,0.6837105698551629,0.693132385699623,0.6385360128891888,0.6411000439981913,0.6688964904309257,0.6422328976415667,0.6355735896340069,0.6363630092372863,0.6227374769090649,0.5991587726901277,0.6309983575972627,0.6623866895712963,0.6246751066639756,0.6499240174846552,0.7238520694902644,0.7007832605401527,0.668323376868101,0.6733298097849183,0.685863177026096,0.5455526356691165,0.6267721897477144,0.6633361163612391,0.6875968743895098,0.7088023834167672,0.7114449532540863,0.6130278496681272,0.6127175022600921,0.6955787275330754,0.6592532911924509,0.7361679040771625,0.6254505628874307,0.48353359084145064,0.48924876529274386,0.8210654913321163,0.7131114632925405,0.7800371786162498,0.7346685349688227,0.6714162834011393,0.6377609898757914,0.7253508899242785,0.6797724972763115,0.633503695830357
Doha,0.8347262196131529,0.8433311661913512,0.8758755104891859,0.7785810423948355,0.9060870191970306,0.8595825531120244,0.8335113953904635,0.8365863506378617,0.8046319314529617,0.8013805621427371,0.7837580993088785,0.7954385799113419,0.7848443226298878,0.8433978720423315,0.7878816727837957,0.7601506229236299,0.8781384610176705,0.8400428149618555,0.7902628910219323,0.680633383813939,0.7236604331479719,0.6746785369440843,0.6851073389572491,0.6725044498933344,0.6978911264749781,0.8222169891190116,0.7331470579741812,0.761879891178389,0.8374255009243632,0.6651747107254569,0.7234748577517043,0.7417008794572071,0.6893778104561832,0.6594351541895703,0.7515908042137581,0.6183119760844807,0.6822828869775547,0.7736245962216507,0.7918890341631677,0.7960982663793527,0.6531363710275849,0.6946626028462407,0.7056120458111563,0.6871504880098283,0.7235541316830565,0.7843604374282638,0.7135552429607905,0.7312201303192658,0.6951039348644534,0.6370202884630214,0.5657984378437452,0.8429138131580791,0.8079005725247665,0.8038534202930664,0.6865485787510794,0.7156597608035505,0.6053504714993432,0.6776524509445389,0.5887662118655512,0.6244924092872688,0.6701992706520041,0.4904518034931259,0.4864397318636705,0.43043551448845896,0.4751818068501399,0.0,0.5392141334830103,0.6165522710139375,0.748677766091473,0.6912486912554943,0.6965831494823592,0.6565954844362731,0.5982126153600444,0.7276424233606329,0.7825839776386772,0.7100235393518556,0.7655913960285391,0.6460005389975187,0.6070723217342843,0.656900048194641,0.7295620636307988,0.6834259452348268,0.6516891627361329,0.7410427534048272,0.6329187309210814,0.6445692047459304,0.6246538974774284,0.6690229490904751,0.6575085709506776,0.6634743062536685,0.6626628734883326,0.6898647382386147,0.738423147972507,0.6514273979950289,0.6332864376854601,0.7075518325301589,0.710045763099934,0.6695228064414707,0.6709646041972221,0.6185623148453949,0.6099416414903174,0.6238689813749141,0.649668232765193,0.7194083001964184,0.7865357195063564,0.8175179643124324,0.8326282419565709,0.6748352794936052,0.65430053756884,0.7129745963142446,0.6811387844821164,0.6714928110267823,0.6250082859731987,0.5975166826648796,0.48976368724573827,0.7905927921414388,0.6648354035149032,0.7709486125342465,0.7214038906927475,0.6539729014796273,0.6409597410654095,0.7052000220065631,0.7603236018021271,0.7248870882819105
Amman,0.7677942836371845,0.815154865026024,0.7998496971324103,0.7818503921389083,0.8665350422035644,0.7978656227464779,0.7690550769181999,0.8323756597997849,0.7921472177863446,0.7508482008289489,0.7802910315328085,0.7190258945302633,0.8102208397502444,0.7083121002671141,0.7888842730837776,0.7777618181535327,0.8201359588576512,0.8728018462846032,0.7940137364147287,0.7312325694708142,0.7341993790395891,0.7246265904443012,0.7523628213532392,0.6274814903380643,0.6639644599564556,0.7585364364113175,0.7265592992853331,0.7949683411432459,0.838825449480502,0.6397313761308299,0.7049181760402964,0.7281248046496627,0.5991263492622239,0.6362863754666338,0.6572269946103935,0.6371770550657745,0.7327200754336789,0.6152830022772695,0.752800185682064,0.6880135197969875,0.619080337211144,0.6026137047200482,0.5917231009614707,0.7068262983534466,0.5885788491749527,0.6539550560255893,0.5023817691391802,0.5780040961408219,0.6428042948395855,0.5636218835730527,0.6506832772956267,0.675940529419873,0.7237917995900431,0.6617966377774016,0.6390234702163485,0.6879838221060459,0.4385259584228951,0.4865486855927861,0.38046426385050125,0.6003060620709899,0.40635848414309905,0.32372932748145866,0.397111477700116,0.5214889073846866,0.4775623053159824,0.5392141334830103,0.0,0.3769849801237538,0.48964054281668656,0.4795611668455846,0.6042791592414464,0.5565001221074769,0.44044750816863365,0.7723293232888488,0.6605737568357423,0.6523481818531403,0.6994823886167693,0.5161491859147361,0.4878195885068092,0.5468692902960008,0.6146743007402766,0.6774437251806031,0.6744738211635737,0.6923527324722927,0.5603333521923636,0.6528907361323346,0.6636970621414962,0.6647108345587396,0.6810627165549754,0.6288527351568164,0.6276708298370659,0.6166810118647877,0.6132921401426596,0.5657228478236602,0.5825201687194456,0.5979792439630156,0.49050350536702503,0.6651342965047595,0.6901178689508902,0.6459490051578995,0.6852465335286967,0.662927093782214,0.6733393182634633,0.7137186813289582,0.6605942997937149,0.7850837142879494,0.7272928526268385,0.7178984267893009,0.7580110739709737,0.6761067389116848,0.5323178750266349,0.650594130318144,0.5283183476058946,0.7229204079728196,0.5160210330117366,0.7010461171385272,0.5827856549723919,0.633457763445705,0.5788152302679339,0.680431143924451,0.7195803645112415,0.725291120085156,0.7433531019560026,0.743835906689902
Beirut,0.7480193038940426,0.7648385255881974,0.815573728892356,0.7659249006202343,0.8640645983812443,0.7590496499605641,0.720286822636732,0.7548126792698628,0.7958887086207085,0.7493505316066803,0.7826385803827474,0.8388990208407472,0.7690535804324825,0.7029998684492662,0.7249802605039946,0.6449254373338097,0.8047646823702195,0.8573999912617328,0.7940821014971439,0.7053887719896562,0.6614450705380446,0.6926119323977764,0.6905994730527808,0.6576281694947066,0.6131831369655449,0.7719848504022173,0.6167592058181617,0.7875665767796625,0.778605617447981,0.5660124361493343,0.6571067090050413,0.721737174955277,0.6967868792542864,0.5722424403722198,0.6777521118957484,0.6639795760579374,0.7184042821685477,0.584887866218577,0.7085260061434395,0.7255295305112803,0.6609035518012301,0.6474102330102416,0.6820510411885157,0.7815602091771381,0.7112007852610425,0.7071957355569669,0.602996564643864,0.6285022119841525,0.6386567506101006,0.6444963984414007,0.7329691773373977,0.642448017249214,0.7393379312956927,0.7052427166961893,0.6760472713615382,0.7488347563516617,0.5717992431090956,0.5534737802345409,0.33996236774908717,0.4804623047747406,0.387544160794868,0.4616891955512894,0.5171617962043721,0.6147901725263328,0.5963451401675396,0.6165522710139375,0.3769849801237538,0.0,0.4941561079272674,0.4343240215253833,0.6080938107708085,0.4720639046844769,0.40324765904429727,0.7305271192418893,0.5760163405516374,0.7263826294277699,0.6942304417837935,0.6120961689319754,0.5280155098758565,0.5965874829203647,0.6612573497690952,0.5006457177392759,0.6302287807023959,0.6995015085200582,0.4845283407749188,0.6853330897034313,0.7430624253294174,0.7393970566825678,0.7123593372089871,0.7151471337828242,0.6977469738410771,0.6132741679224115,0.690893472659406,0.6178730001952216,0.6727591275295586,0.5967149283224729,0.6594143735869392,0.6914203322670937,0.7833964832578371,0.6252947131396842,0.7734074282286904,0.7768795007219017,0.7926123224446878,0.8160975617271158,0.7496236660588071,0.8753878728401923,0.8402003340458777,0.8148593385973413,0.8090412834959222,0.7649027637499424,0.6176880222843038,0.6286079297446119,0.5617104236246263,0.7949084596599614,0.6912905021704447,0.5853924203609254,0.6314407025864344,0.6100698694117666,0.6171208345578685,0.631874133633362,0.6764205248302432,0.6857782942133053,0.766274144971141,0.7297475429458578
Jerusalem,0.726352130511068,0.7572478877415457,0.7790833862027663,0.7845849137533027,0.8409367284899739,0.721913957866605,0.8132121738719069,0.7778439932263219,0.8051572562202953,0.7978699921984729,0.7747298458977432,0.816573862366991,0.8347275866968666,0.7740667259391877,0.7390902201480652,0.7187259333395482,0.786863606395312,0.8339722445536114,0.8089632562179532,0.7855707921598807,0.7477972875796421,0.7810700708798903,0.7900821222379579,0.7325341661693396,0.7091526940337733,0.8553154362190079,0.7642161147290487,0.8468243489241611,0.865536202192976,0.6906807679469756,0.7696622817937873,0.7884404468601975,0.6740751333030075,0.7286271812817617,0.5950598361204937,0.7572480849168128,0.8106434211318467,0.6635680070412144,0.8765024267647029,0.7109538025439299,0.7086006326856271,0.7003542347963589,0.6551220102848888,0.8420435873957812,0.6277922977771473,0.6511798764995418,0.6114339192532083,0.6324213951720689,0.7140112892794659,0.7226834657834872,0.7312321927945529,0.8378587482044129,0.8488654884961253,0.613357020631232,0.6122518917186793,0.7473469805831825,0.6149786406883215,0.5862424502368426,0.5088195882958264,0.5680488730290252,0.5680998558865725,0.6131300492689897,0.6937813260109025,0.7844940687270292,0.7671673622901798,0.748677766091473,0.48964054281668656,0.4941561079272674,0.0,0.33849519032464115,0.7590642116513167,0.7074002820052692,0.6369426205575506,0.8404084015282286,0.7550417325297663,0.7531244195793013,0.7552976653858948,0.721052169741621,0.6521523035089186,0.7621932519044208,0.7470803864988551,0.7489484683079437,0.8049731123312015,0.8427028500828964,0.6458743123058888,0.7278303037638205,0.7161830213209137,0.786253442673724,0.7911097188742425,0.8014614085679619,0.7731094363320816,0.8128091548179253,0.7651850916627952,0.6788491852240328,0.7401766509221074,0.7371766814350093,0.7281984581632523,0.7130892314650401,0.8120336457126034,0.6769022649566471,0.7205866555465688,0.7673071553798996,0.8432863074331525,0.8323440496655754,0.7619363286870323,0.8662344838353062,0.8155483529774243,0.8039444656434613,0.8363177147893726,0.7448675360774959,0.6029810823988997,0.8077720084404357,0.69642831200624,0.9075351252801331,0.7586699759499683,0.8459959728518289,0.7886609091574871,0.7939012675227815,0.7730198335998433,0.764670272221435,0.8166096543281982,0.8518086381948548,0.8197283726410597,0.782351364490217
